tconst|titleType|primaryTitle|startYear|runtimeMinutes|genres|overview|release_date|tagline|averageRating|numVotes
tt0080474|movie|Brubaker|1980|131|Crime,Drama|The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.|6/20/80|One man against a cruel system.|7.1|18307
tt0080489|movie|La Cage aux Folles II|1980|101|Comedy|In a move to make his partner, Renato, jealous, the flamboyant Albin waits in a local cafe - dressed as a woman - hoping to be picked up. But Albin gets more than he bargains for when the fly he catches in his web is actually a spy, who uses him as an unwitting courier of secret microfilm. Now on the run from ruthless agents, Albin and Renato flee to Italy where they attempt to hide out on a farm, with Albin posing as Renato's wife. Can Albin escape the deadly pursuit of these relentless spies or does he have to sustain this charade - as a woman - forever?|12/10/80||5.8|2087
tt0080549|movie|Coal Miner's Daughter|1980|124|Biography,Drama,Music|Biography of Loretta Lynn, a country and western singer that came from poverty to fame.|3/7/80|She was married at 13. She had four kids by the time she was 20. She's been hungry and poor. She's been loved and cheated on. She became a singer because it was the only thing she could do. She became a star because it was the only way she could do it.|7.5|19147
tt0080554|movie|Pals|1982|117|Drama|The plot follows the misadventures of two young friends who are forced into street hustling and ever-expanding life of crime when one impregnates the sister of the other and they need to get the money to pay for her to have an abortion.|10/25/82|They are more than friends, they are ...|6.4|577
tt0080756|movie|Foxes|1980|106|Drama|A group of friends come of age in the asphalt desert of the San Fernando Valley set to a blazing soundtrack and endless drinking, drugs and sex.|2/29/80|The City Had It Coming.|6.1|4656
tt0080771|movie|Galaxina|1980|95|Comedy,Sci-Fi|Galaxina is a lifelike, voluptuous android who is assigned to oversee the operations of an intergalactic Space Police cruiser captained by incompetent Cornelius Butt. When a mission requires the ship's crew to be placed in suspended animation for decades, Galaxina finds herself alone for many years, developing emotions and falling in love with the ship's pilot, Thor.|6/6/80|She's too good to be true...and too real to be otherwise.|3.6|3120
tt0080798|movie|Gloria|1980|123|Crime,Drama,Thriller|When a young boy's family is killed by the mob, their tough neighbor Gloria becomes his reluctant guardian. In possession of a book that the gangsters want, the pair go on the run in New York.|10/1/80|And she's out to beat the mob at their own game.|7.1|10220
tt0081439|movie|Rough Cut|1980|112|Adventure,Comedy,Crime|A romantic comedy with action and suspense. Two sophisticated jewel thieves join forces to steal $30 million in uncut jewels. Despite a continuous exchange of quips they eventually become romantically involved.|6/19/80|They're all gems. But who's the fake?|5.6|1280
tt0081480|movie|Seems Like Old Times|1980|102|Comedy,Romance|Writer Nick Gardenia is kidnapped from his California cliffhouse and forced to rob a bank. Now a fugitive, he seeks help from his ex, Glenda. She is a public defender remarried to a prosecutor, and we get a houseful of hijinks.|12/19/80|alone - at last...|6.7|10045
tt0081573|movie|Superman II|1980|127|Action,Adventure,Sci-Fi|Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by Gen. Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.|12/4/80|The Man of Steel meets his match!|6.8|108198
tt0081751|movie|Wholly Moses!|1980|103|Comedy,Fantasy|Harvey and Zoey, two tourists in Israel, discover an ancient scroll about Herschel, the man who was almost Moses. Herschel receives the command from God to free his people from slavery, but Moses keeps getting all the credit.|6/13/80||4.7|2079
tt0082001|movie|All Night Long|1981|87|Comedy,Drama,Romance|Executive George Dupler loses his temper and is demoted to the night manager at a 24 hour drugstore. After he suggests to his teenage son Freddie that he stop having an affair with suburban housewife Cheryl Gibbons, who is a distant cousin, Cheryl tries to seduce George. At home, in front of his mother, Freddie accuses his dad of stealing his girl, because he found Cheryl serving George a meal in the middle of the night, while her husband Bobby was on duty at the fire station. George then separates from his wife Helen, quits his job, moves into a warehouse, and asks Cheryl to move in with him|3/6/81|She's got a way with men. And she's getting away with it...|5.5|1881
tt0082350|movie|An Eye for an Eye|1981|106|Action,Adventure,Crime|Sean Kane is forced to resign from the San Francisco Police Department's Narcotics Division when he goes berserk after his partner is murdered. He decides to fight alone and follows a trail of drug traffickers into unexpected high places.|8/14/81|Kane's justice is revenge. Kane's weapon is himself.|5.5|4052
tt0082484|movie|Quest for Fire|1981|100|Adventure,Drama,History|A colossal adventure odyssey that turns back the hands of time to the very beginning of man's existence. 80,000 years ago, when man roamed the earth, he was exposed to the many harsh elements of nature. Against the perilous atmosphere of rugged terrain, rival tribes and savage beasts, Quest for Fire examines a peaceful tribe's search for that all important element fire, and the knowledge to create it. Focusing on human dream as well as realistic insights into pre-historic man, the constant struggle for survival is vividly recreated in this sensational production.|12/15/81||7.3|22560
tt0083001|movie|Roar|1981|95|Adventure,Comedy,Thriller|Roar follows a family who are attacked by various African animals at the secluded home of their keeper.|11/12/81|No animals were harmed in the making of this movie. 70 members of the cast and crew were.|6.2|4065
tt0083284|movie|Victory|1981|116|Drama,Sport,War|A group of POWs in a German prison camp during World War II play the German National Soccer Team in this powerful film depicting the role of prisoners during wartime.|6/17/81|The Germans planned a spectaular match - the prisoners planned a spectacular escape.|6.6|30652
tt0083291|movie|Mad Foxes|1981|80|Action,Thriller|A man seeks revenge after a biker gang murders his family.|1/1/81||5.2|875
tt0083791|movie|The Dark Crystal|1982|93|Adventure,Family,Fantasy|On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal and restore order to his world, before the grotesque race of Skeksis find and use the crystal for evil.|12/17/82|Another World, Another Time... In the Age of Wonder.|7.1|67513
tt0083967|movie|Frances|1982|140|Biography,Drama,Romance|The true story of Frances Farmer's meteoric rise to fame in Hollywood and the tragic turn her life took when she was blacklisted.|12/3/82|Her story is shocking, disturbing, compelling... and true.|7.2|8087
tt0084714|movie|Split Image|1982|111|Drama,Romance|An impressionable young man finds himself literally enslaved by a modern-day religious cult. In an effort to bring him back to reality, the boy's parents hire a deprogrammer to kidnap him and return him to his family.|11/4/82|In the name of God, they brainwashed him and stole his heart!|6.4|943
tt0084805|movie|Tootsie|1982|116|Comedy,Drama,Romance|Michael Dorsey is an unemployed actor with an impossible reputation. In order to find work and fund his friend's play he dresses as a woman, Dorothy Michaels, and lands the part in a daytime drama. Dorsey loses himself in this woman role and essentially becomes Dorothy Michaels, captivating women all around the city and inspiring them to break free from the control of men and become more like Dorsey's initial identity. This newfound role, however, lands Dorsey in a hot spot between a female friend/'lover,' a female co-star he falls in love with, that co-star's father who falls in love with him, and a male co-star who yearns for his affection.|12/16/82|What do you get when you cross a hopelessly straight starving actor with a dynamite red sequined dress? You get America's hottest new actress.|7.4|107693
tt0084827|movie|TRON|1982|96|Action,Adventure,Sci-Fi|"""As Kevin Flynn searches for proof that he invented a hit video game, he is """"digitalized"""" by a laser and finds himself inside The Grid, where programs suffer under the tyrannical rule of the Master Control Program. With the help of TRON, a security program, Flynn seeks to free The Grid from the MCP."""|7/9/82|A world inside the computer where man has never been.  Until now.|6.7|122443
tt0085672|movie|Hercules|1983|98|Adventure,Fantasy,History|"""The film is an odd retelling of the story of Hercules battling the wizard Minos, who uses """"science"""" in an attempt to take over the world. Hercules must stop him and rescue his princess love in the process. Part of the adventure finds Hercules battling giant robots brought to life by stop motion animation."""|8/12/83|The Legend Lives!|4.0|4144
tt0085867|movie|The Lords of Discipline|1983|102|Thriller|Will arrives for his last year at Military Academy, in the Deep South USA, in the 1960's. A black student, Pearce, has been accepted, for the first time and Will is asked to keep an eye out for the inevitable racism. The racists come in the form of The Ten, a secret group of the elite students. They want Pearce to leave on his own free will, but are prepared to torture him to make it 'his free will'. Will is forced to help Pearce and he is prepared to risk his own career to do so.|2/18/83|One hundred years of the finest school turning out the finest young men. IT WAS ALL A LIE. One cadet is about to expose the system.|6.6|2788
