tconst|titleType|primaryTitle|startYear|runtimeMinutes|genres|overview|release_date|tagline|averageRating|numVotes
tt0120244|movie|Sunday|1997|91|Drama,Romance|film concern two mysterious character meet sunday queen madeleine unsettling creature name since vertigo middle aged moderately successful actress oliver matthew either homeless man famous film director madeleine hail street latter launching bizarre chain event includes conversation diner unromantic sexual encounter arrival madeleine odd husband unsuspecting daughter child birthday party film also compassionately track daily round oliver matthew fellow denizen homeless shelter recognizable new york audience|8/27/97||6.7|680
tt0120254|video|The Swan Princess: Escape from Castle Mountain|1997|71|Adventure,Animation,Comedy|first wedding anniversary princess odette prince derek distracted field fire set knuckle master clavius want conquer world need capture giant orb clavius kidnaps queen uberta odette derek save|1/1/97|take magic rescue friend|5.6|3737
tt0120604|movie|Beowulf|1999|95|Action,Adventure,Fantasy|beowulf wanderer learns man eating creature called grendel come night devour warrior trapped outpost outpost ruled hrothgar daughter whose husband may murdered outpost master arm|4/1/99||4.1|12038
tt0120623|movie|A Bug's Life|1998|95|Adventure,Animation,Comedy|behalf oppressed bug everywhere inventive ant named flik hire troupe warrior bug defend bustling colony horde freeloading grasshopper led evil minded hopper|11/25/98|epic presentation miniature proportion|7.2|293689
tt0120742|movie|Major League: Back to the Minors|1998|100|Comedy,Sport|behest roger dorn minnesota twin silver tongued new owner washed minor league hurler gu cantrell step plate take skipper club hapless farm team little know dorn ulterior motive generate publicity grudge match big leaguers ragtag triple affiliate|4/17/98|nine player short dream team|4.7|7803
tt0120768|movie|The Negotiator|1998|140|Action,Crime,Drama|police try arrest expert hostage negotiator danny roman insists framed partner murder belief elaborate conspiracy thinking evidence internal affair office might clear take everyone office hostage demand another well known negotiator brought handle situation secretly investigate conspiracy|7/29/98|free hostage living taking hostage survive|7.3|143821
tt0120804|movie|Resident Evil|2002|100|Action,Horror,Sci-Fi|virus leak top secret facility turning resident researcher ravenous zombie lab animal mutated hound hell government sends elite military task force contain outbreak alice rain charged leading mission three hour pathogen becomes airborne infects world|3/15/02|secret experiment deadly virus fatal mistake|6.6|272506
tt0120835|movie|A Soldier's Daughter Never Cries|1998|127|Drama|fictionalized story based family life writer james jones emotional slice life story jones portrayed portrayed bill willis former war hero turned author combat alcoholism starting experience health problem living france wife daughter adopted son family travel unconventional road cast outsider others preaching sexual freedom daughter sexual discovery begin early age betrays family move hanover america overt sexuality clash value teenage american peer give problematic reputation meanwhile brooding brother cope interior pain regarding past comfortable communicating within domestic space|9/18/98|city light famous american author decade changed generation forever|6.8|2434
tt0120879|movie|Velvet Goldmine|1998|118|Drama,Music|almost decade elapsed since bowiesque glam rock superstar brian slade staged death escaped spotlight london scene investigative journalist arthur stuart assignment uncover truth enigmatic slade rise fall stuart forged music 1970s explores larger life star idol become since turn new decade|10/23/98|style matter even come murder|6.9|36157
tt0120890|movie|Wild Things|1998|108|Crime,Drama,Mystery|teen socialite kelly van ryan richards troubled bad girl suzie toller campbell accuse guidance counselor sam lombardo dillon rape suspended school rejected town fighting get life back one cop bacon suspect conspiracy nothing seems|3/20/98|dying play|6.6|121776
tt0124198|movie|Very Bad Things|1998|100|Comedy,Crime,Thriller|kyle fisher one last night celebrate life single man marrying laura set vega four best buddy drug alcohol filled night town stripper go way turn cold night desert shovel stripper go way body bag dying bathroom first body pile kyle walk aisle|9/11/98|bad bad|6.3|47466
tt0133751|movie|The Faculty|1998|104|Horror,Mystery,Sci-Fi|creepy thing start happening around school kid herrington high make chilling discovery confirms worst suspicion teacher really another planet mind controlling parasite rapidly begin spreading faculty student body ultimately left unlikely collection loner leader nerd jock save world alien domination|12/25/98|take teacher|6.5|124822
tt0134067|movie|The Rugrats Movie|1998|79|Adventure,Animation,Comedy|tommy face responsibility dil new baby brother born newborn child becomes bane tommy rest gang decide return dil came hospital get lost along way find way home tommy dil learn get along|11/20/98||5.9|19609
tt0134119|movie|The Talented Mr. Ripley|1999|139|Crime,Drama,Thriller|tom ripley calculating young man belief better fake somebody real nobody opportunity knock form wealthy u shipbuilder hire tom travel italy bring back playboy son dickie ripley worm way idyllic life dickie girlfriend plunging daring scheme duplicity lie murder|12/25/99|far would go become someone else|7.4|213166
tt0137494|movie|Entrapment|1999|113|Action,Crime,Romance|two thief travel elegant circle try outsmart process end falling love|4/29/99|trap set|6.3|116903
tt0138097|movie|Shakespeare in Love|1998|123|Comedy,Drama,History|young shakespeare forced stage latest comedy romeo ethel pirate daughter even written lovely noblewoman audition role fall forbidden love play find new life title relationship progress shakespeare comedy soon transforms tragedy|12/11/98|love inspiration|7.1|225785
tt0139414|movie|Lake Placid|1999|82|Action,Comedy,Horror|man eaten alive unknown creature local game warden team paleontologist new york find beast add mix eccentric philanthropist penchant crocs go quiet remote lake suddenly focus intense search crocodile taste live animal people|7/15/99|never know bit|5.8|62017
tt0139876|movie|Baasha|1995|145|Action,Crime,Drama|auto rickshaw driver manickam avoids violence cost thug begin intimidate manickam family trigger revival manickam old self|1/15/95||8.3|10562
tt0141399|movie|Isn't She Great|2000|95|Biography,Comedy,Drama|unsuccessful top actress becomes successful top authoress biography jacqueline susann famed writer valley doll trashy novel facing failing career susann meet successful promoter becomes husband several failure place commercial tv quiz show hit upon idea become writer pre 60 book looked upon trash non printable sexual revolution hit audience born book story show hidden behind scene story susan life including autistic son continuing bout cancer hid death|1/28/00|talent everything|5.3|2483
tt0142371|movie|Fist of the North Star|1986|110|Action,Animation,Drama|nuclear holocaust tear world apart mankind forced harshness oppression others much powerful dead earth seems getting worse every passing moment savior risen ash man defeat would torment weak make world livable place man named kenshiro|3/8/86|power without perception spiritually useless therefore true value|7.2|6899
tt0150377|movie|Double Jeopardy|1999|105|Crime,Drama,Mystery|woman framed husband murder suspect still alive already tried crime prosecuted find kill|9/24/99|murder always crime|6.5|87751
tt0151804|movie|Office Space|1999|89|Comedy|three office worker strike back evil employer hatching hapless attempt embezzle money|2/19/99|work suck|7.7|267806
tt0160429|movie|The King and I|1999|88|Animation,Family,Fantasy|animated version rodgers hammerstein musical king siam meet head strong english school mistress|3/19/99|new animated family spectacular adapted musical rodgers hammerstein|4.3|4149
tt0161023|movie|Tumbleweeds|1999|102|Comedy,Drama|woman constantly run town town 12 year old daughter escape failed relationship film open one escape shift new start san diego mom take controlling trucker fight weirdo bos meanwhile daughter used making constant shift find fit school including getting chosen play lead|11/28/99|ran away everything|6.7|3502
tt0164085|movie|Limbo|1999|126|Adventure,Drama,Thriller|unconventional narrative interaction amongst group people small town alaska guard secret|6/4/99|thing dangerous death survival|7.0|6106
tt0168501|movie|The Best Man|1999|120|Comedy,Drama,Romance|harper writer explode mainstream leaf behind girlfriend robin head new york city serve best man friend lance wedding reunites rest college circle|10/22/99||6.7|10771
tt0169858|movie|Neon Genesis Evangelion: The End of Evangelion|1997|87|Action,Animation,Drama|nerv face brutal attack seele asuka coma shinji nervous breakdown thing soon turn surreal movie provides concurrent ending final two episode show neon genesis evangelion|7/19/97|better everyone would die|8.0|55265
tt0172396|movie|The End of the Affair|1999|102|Drama,Romance|rainy london night 1946 novelist maurice bendrix chance meeting henry mile husband ex mistress sarah abruptly ended affair two year bendrix obsession sarah rekindled succumbs jealousy arranges followed|12/3/99||7.0|23032
tt0172684|movie|Kuch Kuch Hota Hai|1998|177|Comedy,Drama,Musical|anjali left heartbroken best friend secret crush rahul fall love tina year later tina young daughter try fulfil mother last wish uniting rahul anjali|10/16/98|something happens|7.6|52982
tt0180073|movie|Quills|2000|124|Biography,Drama|nobleman literary flair marquis de sade life madhouse beautiful laundry maid smuggles erotic story printer defying order asylum resident priest titillating passage whip france sexual frenzy fiercely conservative doctor try put end fun|11/22/00|bad word bad deed|7.3|54733
tt0185937|movie|The Blair Witch Project|1999|81|Horror,Mystery|october 1994 three student filmmaker disappeared wood near burkittsville maryland shooting documentary year later footage found|7/14/99|scariest movie time true story|6.5|263150
